python,excel,hadoop,spark,aws,tableau,big_data,Company Age,Rating_Scaled,Salary_Estimate_Min_Scaled,Salary_Estimate_Max_Scaled,Founded_Normalized,Size_Min_Normalized,Size_Max_Normalized,Revenue_Min_Normalized,Revenue_Max_Normalized,Job_Title_encoded,Salary_Estimate_encoded,Job_Description_encoded,Company_Name_encoded,Location_encoded,Headquarters_encoded,Size_encoded,Type_of_ownership_encoded,Industry_encoded,Sector_encoded,Revenue_encoded,second_part_encoded,Salary_Estimate_Adjusted_encoded,Size_Adjusted_encoded,Revenue_Adjusted_encoded,Rating_Discretized_encoded,Job_Title_Adjusted_encoded
0,0,0,0,0,0,0,33.0,-0.6022909967845659,-0.27906976744186046,-0.5869565217391305,-0.4149883676522254,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,18,94,114,55,61,3,10,45,4,4,9,18,3,4,2,5
1,0,0,0,0,0,0,11.0,-0.47729099678456577,-0.27906976744186046,-0.5869565217391305,0.8280775978705571,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,140,18,142,237,35,218,4,2,2,1,5,6,18,4,5,2,11
1,0,0,1,0,0,0,12.0,1.3977090032154347,-0.27906976744186046,-0.5869565217391305,0.756986317316831,-1.7366447385630226,-1.5720775730416594,-2.4521402754179737,-2.148883082853397,60,18,443,294,9,224,0,1,27,11,1,7,18,0,1,3,5
1,0,0,0,0,0,0,11.0,1.1477090032154345,-0.27906976744186046,-0.5869565217391305,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,48,18,461,211,13,27,3,1,9,11,4,9,18,3,4,3,5
1,0,0,0,0,0,0,76.0,0.022709003215434235,-0.27906976744186046,-0.5869565217391305,-1.5968084341954425,0.5105920190080067,0.9613414204506701,-0.009681047683446194,1.8372815249332315,81,18,265,351,58,173,2,6,42,4,10,0,18,2,10,2,5
1,0,0,0,1,0,0,110.0,0.14770900321543437,-0.27906976744186046,-0.5869565217391305,-1.9692940964911667,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,2,18,84,34,32,33,1,2,5,3,3,10,18,1,3,2,5
1,0,0,0,0,0,0,13.0,0.5227090032154342,-0.27906976744186046,-0.5869565217391305,0.6874976954125797,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,95,18,180,377,30,166,5,1,27,11,4,9,18,5,4,3,1
0,0,0,0,0,1,0,27.0,-0.47729099678456577,-0.27906976744186046,-0.5869565217391305,-0.13554411990882287,0.21164650619442762,0.08815978331154549,-0.009681047683446194,1.8372815249332315,6,18,460,76,77,190,5,6,24,10,10,0,18,5,10,2,8
0,0,1,1,0,0,0,172.0,-0.2272909967845655,-0.27906976744186046,-0.5869565217391305,-2.197637263848564,1.2625023047102046,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,42,18,64,234,13,200,4,1,30,12,3,10,18,4,3,2,4
1,0,0,0,1,0,0,8.0,-0.727290996784566,-0.27906976744186046,-0.5869565217391305,1.0513327830641106,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,145,18,330,376,73,46,5,1,5,3,4,9,18,5,4,2,12
0,0,0,0,0,0,0,68.0,-0.9772909967845658,-0.27906976744186046,-0.5869565217391305,-1.456406285542207,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,124,18,331,337,83,199,2,1,33,8,4,9,18,2,4,2,1
1,0,1,1,0,0,0,12.0,0.5227090032154342,-0.46511627906976744,-0.21739130434782608,0.756986317316831,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,72,16,358,307,55,141,6,1,31,11,4,9,16,6,4,3,5
1,1,1,1,1,1,0,27.0,0.3977090032154347,-0.46511627906976744,-0.21739130434782608,-0.13554411990882287,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,56,16,261,215,61,149,6,1,32,8,4,9,16,6,4,3,5
1,0,0,0,1,0,0,25.0,0.6477090032154349,-0.46511627906976744,-0.21739130434782608,-0.033496681193719756,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,34,16,73,319,19,81,3,1,54,8,9,3,16,3,9,3,3
1,0,0,0,0,0,0,9.0,-0.3522909967845656,-0.46511627906976744,-0.21739130434782608,0.9752134883580089,0.21164650619442762,0.08815978331154549,2.061825996922973,1.8824089170959277,165,16,17,275,76,177,5,1,41,17,5,6,16,5,5,2,5
1,0,0,0,0,0,0,15.0,0.7727090032154346,-0.46511627906976744,-0.21739130434782608,0.5531877519419706,-0.6765615067935075,-0.7999597739456867,-1.5729695426018113,-1.7591915334741144,49,16,174,154,34,225,6,1,27,11,8,2,16,6,8,3,5
1,0,1,1,0,0,0,24.0,-1.102290996784566,-0.46511627906976744,-0.21739130434782608,0.019310932515434982,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,16,176,295,18,43,2,1,27,11,4,9,16,2,4,1,5
1,0,0,0,0,0,0,5.0,1.3977090032154347,-0.46511627906976744,-0.21739130434782608,1.2903616273958247,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,16,24,313,91,204,6,1,50,13,4,9,16,6,4,3,5
1,0,0,0,0,0,0,56.0,-0.3522909967845656,-0.46511627906976744,-0.21739130434782608,-1.1896947143506815,0.21164650619442762,0.08815978331154549,-0.31381161336992713,-0.6184112123992082,101,16,375,323,10,7,5,6,20,9,9,3,16,5,9,2,7
1,0,0,0,0,1,0,86.0,-0.3522909967845656,-0.46511627906976744,-0.21739130434782608,-1.738900170702147,1.2625023047102046,1.3324585631576666,2.061825996922973,1.8824089170959277,84,16,6,363,9,15,4,2,32,8,5,6,16,4,5,2,0
0,1,0,0,0,0,0,11.0,0.0,-0.46511627906976744,-0.21739130434782608,0.8280775978705571,-1.7366447385630226,-1.5720775730416594,-1.5729695426018113,-1.7591915334741144,49,16,393,122,56,124,0,1,27,11,8,2,16,0,8,2,5
0,1,0,0,0,0,0,10.0,-0.10229099678456591,-0.46511627906976744,-0.21739130434782608,0.900807676340015,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,125,16,424,128,10,24,5,10,5,3,4,9,16,5,4,2,9
1,0,0,0,0,0,0,173.0,-0.727290996784566,-0.46511627906976744,-0.21739130434782608,-2.199187908555091,1.2625023047102046,1.3324585631576666,-0.009681047683446194,1.8372815249332315,49,16,172,41,57,122,4,2,2,1,10,0,16,4,10,2,5
0,0,0,0,0,0,0,6.0,-0.10229099678456591,-0.46511627906976744,-0.21739130434782608,1.208866990002406,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,111,16,362,57,18,42,2,2,30,12,4,9,16,2,4,2,1
1,0,1,1,0,0,0,75.0,-0.47729099678456577,-0.46511627906976744,-0.21739130434782608,-1.5806681439827202,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,159,16,108,32,55,84,2,2,30,12,0,4,16,2,0,2,11
0,1,0,0,0,0,0,52.0,-0.727290996784566,-0.46511627906976744,-0.21739130434782608,-1.0828491677159438,1.6125628160672922,1.3324585631576666,2.0497975206655346,1.8581598184932973,49,16,224,179,18,187,1,2,47,19,0,4,16,1,0,2,5
1,0,1,0,0,1,0,11.0,0.8977090032154341,-0.46511627906976744,-0.21739130434782608,0.8280775978705571,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,16,339,360,76,30,0,1,9,11,11,10,16,0,11,3,5
1,0,1,1,0,0,0,25.0,-0.10229099678456591,-0.46511627906976744,-0.21739130434782608,-0.033496681193719756,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,16,475,288,86,178,1,2,31,11,3,10,16,1,3,2,5
1,0,0,0,0,1,0,15.0,0.022709003215434235,-0.46511627906976744,-0.21739130434782608,0.5531877519419706,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,137,16,27,221,76,177,6,2,31,11,4,9,16,6,4,2,1
1,0,0,0,0,0,0,11.0,0.022709003215434235,-0.46511627906976744,-0.21739130434782608,0.8280775978705571,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,16,236,302,69,16,0,1,11,4,4,9,16,0,4,2,5
1,0,0,0,0,0,0,20.0,1.022709003215435,-0.023255813953488372,-0.1956521739130435,0.243075724610346,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,49,25,192,279,7,10,6,1,9,11,6,8,25,6,6,3,5
0,0,0,0,0,0,0,98.0,1.1477090032154345,-0.023255813953488372,-0.1956521739130435,-1.870447493472459,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,147,25,33,7,79,193,2,1,30,12,0,4,25,2,0,3,11
1,0,0,0,1,0,0,23.0,-0.9772909967845658,-0.023255813953488372,-0.1956521739130435,0.07334387229236966,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,149,25,4,423,55,141,3,1,9,11,9,3,25,3,9,2,3
0,0,0,0,0,0,0,17.0,-0.3522909967845656,-0.023255813953488372,-0.1956521739130435,0.4248739513300698,-0.16138828636805472,-0.2926697430029973,-1.1620800910808233,-1.2676470444971524,49,25,365,152,65,136,3,1,17,11,2,5,25,3,2,2,5
1,0,0,0,0,0,0,14.0,1.3977090032154347,-0.023255813953488372,-0.1956521739130435,0.6195763724707549,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,122,25,160,149,37,91,0,1,5,3,4,9,25,0,4,3,10
1,0,0,0,0,1,0,50.0,-0.2272909967845655,-0.023255813953488372,-0.1956521739130435,-1.0255788809718496,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,25,247,335,16,152,1,2,5,3,3,10,25,1,3,2,5
1,0,0,0,0,0,0,12.0,-0.2272909967845655,-0.023255813953488372,-0.1956521739130435,0.756986317316831,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,25,289,419,46,82,1,2,51,20,3,10,25,1,3,2,5
1,0,0,1,0,0,0,23.0,0.022709003215434235,-0.023255813953488372,-0.1956521739130435,0.07334387229236966,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,49,25,438,388,57,182,6,1,30,12,2,5,25,6,2,2,5
1,0,0,0,0,0,0,11.0,0.5227090032154342,-0.023255813953488372,-0.1956521739130435,0.8280775978705571,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,25,127,113,76,95,0,1,5,11,11,10,25,0,11,3,5
1,0,0,0,0,0,0,40.0,0.3977090032154347,-0.023255813953488372,-0.1956521739130435,-0.6957335977888723,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,24,25,97,321,51,210,3,1,2,1,9,3,25,3,9,3,5
1,0,0,1,0,0,0,172.0,-0.2272909967845655,-0.023255813953488372,-0.1956521739130435,-2.197637263848564,1.2625023047102046,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,99,25,199,234,13,200,4,1,30,12,3,10,25,4,3,2,5
0,0,0,0,0,0,0,11.0,0.14770900321543437,-0.023255813953488372,-0.1956521739130435,0.8280775978705571,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,25,449,47,11,25,0,1,5,11,4,9,25,0,4,2,5
1,0,0,0,0,0,0,106.0,-0.727290996784566,-0.023255813953488372,-0.1956521739130435,-1.939440492775959,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,25,148,287,20,48,1,2,28,13,3,10,25,1,3,2,5
1,1,0,0,0,0,0,88.0,0.27270900321543395,-0.023255813953488372,-0.1956521739130435,-1.7635056111848002,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,25,486,145,55,215,2,1,11,4,4,9,25,2,4,3,5
1,0,0,0,0,0,0,16.0,-0.727290996784566,-0.023255813953488372,-0.1956521739130435,0.48829798431179716,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,49,25,210,189,55,141,3,1,36,14,9,3,25,3,9,2,5
1,0,0,0,1,0,0,14.0,0.022709003215434235,-0.023255813953488372,-0.1956521739130435,0.6195763724707549,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,25,147,317,76,159,3,1,27,11,4,9,25,3,4,2,5
0,0,0,0,0,0,0,94.0,-0.9772909967845658,-0.023255813953488372,-0.1956521739130435,-1.8306925296241094,1.6125628160672922,1.3324585631576666,2.0754451967871415,1.8985132378437408,83,25,447,42,56,54,1,6,42,4,7,1,25,1,7,2,5
1,0,0,0,0,0,0,13.0,0.3977090032154347,-0.023255813953488372,-0.1956521739130435,0.6874976954125797,-0.16138828636805472,-0.2926697430029973,-0.31381161336992713,-0.6184112123992082,21,25,413,268,35,88,3,1,27,11,9,3,25,3,9,3,10
1,1,0,0,0,0,0,11.0,1.3977090032154347,-0.023255813953488372,-0.1956521739130435,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,25,156,379,55,141,7,11,5,11,4,9,25,7,4,3,5
1,0,0,1,0,1,0,25.0,-1.227290996784566,-0.023255813953488372,-0.1956521739130435,-0.033496681193719756,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,162,25,241,13,76,141,6,1,1,4,4,9,25,6,4,1,3
1,0,0,0,0,0,0,24.0,1.022709003215435,-0.023255813953488372,-0.1956521739130435,0.019310932515434982,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,116,25,436,332,76,178,5,10,9,11,4,9,25,5,4,3,7
1,0,1,1,1,0,0,28.0,-0.3522909967845656,-0.023255813953488372,-0.1956521739130435,-0.18483657617052432,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,115,25,44,96,94,214,7,10,1,4,4,9,25,7,4,2,5
1,0,1,1,0,0,0,72.0,-0.10229099678456591,0.0,0.3695652173913043,-1.5299046910341545,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,70,26,285,227,46,112,2,6,2,1,4,9,26,2,4,2,5
0,1,1,1,0,0,0,24.0,-0.727290996784566,0.0,0.3695652173913043,0.019310932515434982,0.5105920190080067,0.9613414204506701,2.061825996922973,1.8824089170959277,10,26,357,306,13,20,2,1,53,16,5,6,26,2,5,2,5
0,0,0,0,0,0,0,58.0,-0.2272909967845655,0.0,0.3695652173913043,-1.239496730691907,0.5105920190080067,0.9613414204506701,-0.009681047683446194,1.8372815249332315,58,26,310,283,74,167,2,4,16,16,10,0,26,2,10,2,5
1,0,0,0,1,0,0,42.0,-0.10229099678456591,0.0,0.3695652173913043,-0.7679536558907842,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,77,26,316,26,13,27,2,8,11,4,4,9,26,2,4,2,5
1,1,0,0,0,1,0,203.0,-0.8522909967845657,0.0,0.3695652173913043,-2.2315487575304256,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,26,402,400,75,169,2,6,5,3,4,9,26,2,4,2,5
1,0,1,1,0,0,0,13.0,0.8977090032154341,0.0,0.3695652173913043,0.6874976954125797,-0.16138828636805472,-0.2926697430029973,-1.1620800910808233,-1.2676470444971524,49,26,109,196,68,155,3,1,27,11,2,5,26,3,2,3,5
1,0,1,0,0,1,0,28.0,-0.47729099678456577,0.0,0.3695652173913043,-0.18483657617052432,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,26,454,424,76,178,1,2,31,11,3,10,26,1,3,2,5
1,0,0,0,1,0,0,5.0,1.3977090032154347,0.0,0.3695652173913043,1.2903616273958247,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,38,26,324,285,55,141,0,1,17,11,4,9,26,0,4,3,3
1,0,0,0,1,0,0,12.0,0.27270900321543395,0.0,0.3695652173913043,0.756986317316831,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,34,26,21,338,76,136,6,1,27,11,4,9,26,6,4,3,3
1,1,0,0,0,1,0,42.0,0.27270900321543395,0.0,0.3695652173913043,-0.7679536558907842,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,106,26,388,3,23,58,2,2,5,3,4,9,26,2,4,3,5
1,0,0,0,1,1,0,60.0,-0.47729099678456577,0.0,0.3695652173913043,-1.2870278792742793,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,26,75,86,55,154,1,2,5,11,3,10,26,1,3,2,5
1,0,0,1,0,0,0,12.0,-0.8522909967845657,0.0,0.3695652173913043,0.756986317316831,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,49,26,229,243,93,68,6,1,27,11,2,5,26,6,2,2,5
1,0,0,0,0,0,0,11.0,1.3977090032154347,0.0,0.3695652173913043,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,26,212,343,76,102,7,2,5,11,4,9,26,7,4,3,5
1,0,0,0,0,0,0,71.0,1.022709003215435,0.0,0.3695652173913043,-1.5121721554789462,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,49,26,274,217,47,115,2,4,20,9,0,4,26,2,0,3,5
0,0,0,0,0,1,0,91.0,-0.10229099678456591,0.0,0.3695652173913043,-1.798294494116446,-0.16138828636805472,-0.2926697430029973,2.0497975206655346,1.8581598184932973,78,26,352,134,68,156,3,1,4,8,0,4,26,3,0,2,1
1,0,1,1,0,1,0,76.0,-0.3522909967845656,0.0,0.3695652173913043,-1.5968084341954425,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,26,119,199,35,57,1,2,3,4,3,10,26,1,3,2,5
0,0,0,0,0,0,0,11.0,1.1477090032154345,0.0,0.3695652173913043,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,26,281,211,13,27,3,1,9,11,4,9,26,3,4,3,5
0,0,0,1,0,0,0,129.0,-0.727290996784566,0.0,0.3695652173913043,-2.077757239086704,1.6125628160672922,1.3324585631576666,2.061825996922973,1.8824089170959277,49,26,79,404,56,144,1,1,11,4,5,6,26,1,5,2,5
1,0,0,0,1,1,0,18.0,-0.2272909967845655,0.0,0.3695652173913043,0.362883250565529,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,26,189,22,41,206,2,2,41,17,4,9,26,2,4,2,5
1,0,0,0,0,1,0,5.0,1.3977090032154347,0.0,0.3695652173913043,1.2903616273958247,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,49,26,422,201,41,99,6,1,45,4,6,8,26,6,6,3,5
0,0,0,0,0,0,0,11.0,0.0,0.0,0.3695652173913043,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,26,164,394,76,90,7,1,5,11,4,9,26,7,4,2,5
1,0,0,0,0,1,0,57.0,-0.6022909967845659,1.1627906976744187,2.0,-1.2148860963376302,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,133,9,62,120,76,186,5,1,31,11,4,9,9,5,4,2,11
0,0,0,0,0,0,0,4.0,1.3977090032154347,1.1627906976744187,2.0,1.3737292346683114,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,9,83,84,13,27,0,1,27,11,4,9,9,0,4,3,5
0,0,0,0,0,0,0,11.0,0.0,1.1627906976744187,2.0,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,9,164,394,76,90,7,1,5,11,4,9,9,7,4,2,5
1,0,0,0,0,0,0,110.0,0.14770900321543437,1.1627906976744187,2.0,-1.9692940964911667,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,142,9,61,34,55,33,1,2,5,3,3,10,9,1,3,2,11
1,0,1,1,0,0,0,106.0,0.3977090032154347,1.1627906976744187,2.0,-1.939440492775959,1.6125628160672922,1.3324585631576666,2.0754451967871415,1.8985132378437408,49,9,152,277,62,150,1,2,50,13,7,1,9,1,7,3,5
1,0,0,1,1,0,0,11.0,0.5227090032154342,1.1627906976744187,2.0,0.8280775978705571,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,9,14,202,76,185,6,1,5,11,4,9,9,6,4,3,5
0,0,0,0,0,0,0,63.0,-0.6022909967845659,1.1627906976744187,2.0,-1.354287301080864,-0.6765615067935075,-0.7999597739456867,-1.1620800910808233,-1.2676470444971524,49,9,464,229,51,156,6,1,3,4,2,5,9,6,2,2,5
1,0,0,0,0,1,0,11.0,0.0,1.1627906976744187,2.0,0.8280775978705571,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,9,484,280,76,75,6,1,5,11,4,9,9,6,4,2,5
1,0,0,0,0,0,0,17.0,0.6477090032154349,1.1627906976744187,2.0,0.4248739513300698,-0.16138828636805472,-0.2926697430029973,-1.5729695426018113,-1.7591915334741144,49,9,230,410,23,90,3,1,45,4,8,2,9,3,8,3,5
1,0,0,0,0,0,0,54.0,-0.47729099678456577,1.1627906976744187,2.0,-1.1375158111733816,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,64,9,129,218,5,166,1,2,2,1,3,10,9,1,3,2,5
1,0,0,1,1,1,0,30.0,-0.2272909967845655,1.1627906976744187,2.0,-0.28008627993101426,0.5105920190080067,0.9613414204506701,2.0497975206655346,1.8581598184932973,49,9,246,370,76,141,2,2,55,14,0,4,9,2,0,2,5
0,0,0,0,0,0,0,11.0,-0.2272909967845655,1.1627906976744187,2.0,0.8280775978705571,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,49,9,427,85,53,135,5,1,23,18,4,9,9,5,4,2,5
1,0,0,0,0,0,0,11.0,0.27270900321543395,1.1627906976744187,2.0,0.8280775978705571,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,9,150,68,76,79,1,5,24,10,4,9,9,1,4,3,5
0,0,0,1,0,0,0,6.0,-0.6022909967845659,1.1627906976744187,2.0,1.208866990002406,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,49,9,220,344,55,141,0,1,38,18,4,9,9,0,4,2,5
0,0,0,0,0,1,0,6.0,0.7727090032154346,1.1627906976744187,2.0,1.208866990002406,-1.7366447385630226,-1.5720775730416594,-0.009681047683446194,-0.014398756750137484,27,9,394,342,73,215,0,1,27,11,4,9,9,0,4,3,1
1,0,0,1,0,0,0,33.0,-0.47729099678456577,1.1627906976744187,2.0,-0.4149883676522254,0.5105920190080067,0.9613414204506701,-0.009681047683446194,-0.014398756750137484,49,9,1,116,55,106,2,1,26,21,4,9,9,2,4,2,5
0,0,0,0,0,0,0,16.0,-0.3522909967845656,1.1627906976744187,2.0,0.48829798431179716,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,9,158,367,34,188,1,2,15,13,3,10,9,1,3,2,5
1,0,1,0,0,0,0,235.0,-0.8522909967845657,1.1627906976744187,2.0,-2.247416299086298,1.6125628160672922,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,49,9,153,355,74,168,1,4,46,9,3,10,9,1,3,2,5
1,0,0,0,1,0,0,23.0,-0.2272909967845655,1.1627906976744187,2.0,0.07334387229236966,0.21164650619442762,0.08815978331154549,-0.6556729386873333,-0.9275663094832906,49,9,287,364,55,142,5,1,9,11,6,8,9,5,6,2,5
1,0,1,1,0,0,0,31.0,0.14770900321543437,1.1627906976744187,2.0,-0.3260928005955757,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,49,9,296,232,53,80,5,1,38,18,4,9,9,5,4,2,5
0,0,0,0,0,0,0,8.0,-0.8522909967845657,1.255813953488372,2.0,1.0513327830641106,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,10,381,393,18,177,6,1,9,11,4,9,10,6,4,2,5
1,0,0,0,0,1,0,18.0,0.7727090032154346,1.255813953488372,2.0,0.362883250565529,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,49,10,280,210,50,70,6,1,20,9,6,8,10,6,6,3,5
1,0,0,0,0,0,0,10.0,-0.6022909967845659,1.255813953488372,2.0,0.900807676340015,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,18,10,483,395,73,177,6,1,17,11,4,9,10,6,4,2,10
1,0,0,0,0,1,0,19.0,0.022709003215434235,1.255813953488372,2.0,0.30229418027923616,-0.16138828636805472,-0.2926697430029973,-1.1620800910808233,-1.2676470444971524,49,10,290,4,97,169,3,1,27,11,2,5,10,3,2,2,5
1,0,0,0,0,0,0,11.0,-0.8522909967845657,1.255813953488372,2.0,0.8280775978705571,-1.7366447385630226,-1.5720775730416594,-2.4521402754179737,-2.148883082853397,49,10,122,214,91,191,0,1,27,11,1,7,10,0,1,2,5
1,0,0,0,0,0,0,11.0,1.3977090032154347,1.255813953488372,2.0,0.8280775978705571,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,10,112,214,55,100,7,2,5,11,4,9,10,7,4,3,5
0,0,0,0,0,0,0,20.0,-0.6022909967845659,1.255813953488372,2.0,0.243075724610346,1.2625023047102046,1.3324585631576666,-0.009681047683446194,1.8372815249332315,49,10,57,5,73,21,4,1,2,1,10,0,10,4,10,2,5
1,0,1,1,0,0,0,8.0,0.6477090032154349,1.255813953488372,2.0,1.0513327830641106,-0.6765615067935075,-0.7999597739456867,-0.009681047683446194,-0.014398756750137484,49,10,232,11,55,95,6,1,27,11,4,9,10,6,4,3,5
0,0,0,0,0,0,0,105.0,-0.10229099678456591,1.255813953488372,2.0,-1.9315197735287997,1.2625023047102046,1.3324585631576666,-0.009681047683446194,-0.014398756750137484,89,10,433,98,30,73,4,6,24,10,4,9,10,4,4,2,1
0,0,0,0,0,0,0,10.0,-0.10229099678456591,1.255813953488372,2.0,0.900807676340015,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,117,10,385,328,81,32,3,2,5,3,4,9,10,3,4,2,6
1,0,0,0,0,1,0,31.0,-0.47729099678456577,1.255813953488372,2.0,-0.3260928005955757,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,49,10,110,66,7,206,3,2,21,8,4,9,10,3,4,2,5
1,0,0,0,0,0,0,12.0,-0.10229099678456591,1.255813953488372,2.0,0.756986317316831,-0.16138828636805472,-0.2926697430029973,-0.009681047683446194,-0.014398756750137484,140,10,32,242,76,177,3,1,30,12,4,9,10,3,4,2,11
1,0,1,1,0,0,0,18.0,0.022709003215434235,1.255813953488372,2.0,0.362883250565529,0.5105920190080067,0.9613414204506701,2.061825996922973,1.8824089170959277,49,10,481,102,3,152,2,2,31,11,5,6,10,2,5,2,5
1,0,0,0,0,0,0,11.0,-0.6022909967845659,1.255813953488372,2.0,0.8280775978705571,-0.6765615067935075,-0.7999597739456867,-2.4521402754179737,-2.148883082853397,49,10,219,8,68,156,6,1,5,11,1,7,10,6,1,2,5
0,1,0,0,0,1,0,23.0,-0.10229099678456591,1.255813953488372,2.0,0.07334387229236966,-0.6765615067935075,-0.7999597739456867,-0.6556729386873333,-0.9275663094832906,49,10,377,123,55,137,6,1,45,4,6,8,10,6,6,2,5
0,1,0,0,0,1,0,31.0,0.8977090032154341,1.255813953488372,2.0,-0.3260928005955757,0.21164650619442762,0.08815978331154549,-0.009681047683446194,-0.014398756750137484,4,10,37,158,17,38,5,1,33,8,4,9,10,5,4,3,1
